CODIGO,NOME,DOCUMENTO,CEP,CPF_SOCIO
21944570138635,Sophia Moraes,45712869000105,08642991,21380945704
21944570138635,Sophia Moraes,45712869000105,08642991,37042896122
21944570138635,Sophia Moraes,45712869000105,08642991,51834920698
67772210117817,Sra. Juliana Fonseca,05192637000140,37052133,49376081501
67772210117817,Sra. Juliana Fonseca,05192637000140,37052133,17245683026
67772210117817,Sra. Juliana Fonseca,05192637000140,37052133,65174280976
21655765137143,Josué Brito,41957623000134,69044324,62785491076
21655765137143,Josué Brito,41957623000134,69044324,46201598324
74616461009552,Carlos Eduardo Sales,34278109000107,65469857,15860293470
74616461009552,Carlos Eduardo Sales,34278109000107,65469857,96830247187
74616461009552,Carlos Eduardo Sales,34278109000107,65469857,38972405647
66196304171048,Luiz Otávio Câmara,35601829000124,26088091,46579103299
66196304171048,Luiz Otávio Câmara,35601829000124,26088091,46839017222
35028243538174,Luigi Alves,17538902000189,67596535,68104352989
35028243538174,Luigi Alves,17538902000189,67596535,50187649294
80248207085295,Valentim Vasconcelos,63051879000110,00706043,10972536868
80248207085295,Valentim Vasconcelos,63051879000110,00706043,50647328135
80248207085295,Valentim Vasconcelos,63051879000110,00706043,61248759346
80248207085295,Valentim Vasconcelos,63051879000110,00706043,86591074201
80248207085295,Valentim Vasconcelos,63051879000110,00706043,24536710906
80248207085295,Valentim Vasconcelos,63051879000110,00706043,69724503810
48493800359607,Luiz Miguel Pires,23684507000107,40878631,90514723661
48493800359607,Luiz Miguel Pires,23684507000107,40878631,37581206408
64240340154549,Rhavi Sá,95673210000157,24724746,58672419049
64240340154549,Rhavi Sá,95673210000157,24724746,72486395164
64240340154549,Rhavi Sá,95673210000157,24724746,75830142988
56218888653985,Maria Alice Campos,19467530000172,00123579,38907126577
56218888653985,Maria Alice Campos,19467530000172,00123579,72560493152
69915812055508,Enzo Sales,28940537000150,51017518,61095347225
69915812055508,Enzo Sales,28940537000150,51017518,40153768207
37738613728572,Evelyn Leão,69150428000117,60588919,82035967465
37738613728572,Evelyn Leão,69150428000117,60588919,29156304706
37738613728572,Evelyn Leão,69150428000117,60588919,89472653146
32147707278943,Stella Caldeira,59834601000142,04807753,81654309206
32147707278943,Stella Caldeira,59834601000142,04807753,46792830178
32147707278943,Stella Caldeira,59834601000142,04807753,87095243123
80529860672840,Bella Machado,28473615000154,50613263,81036459748
80529860672840,Bella Machado,28473615000154,50613263,70964512858
47620211475959,Srta. Kamilly da Conceição,72546139000146,66530148,74938216078
47620211475959,Srta. Kamilly da Conceição,72546139000146,66530148,20376418508
82163199744830,Dr. Raul Farias,12784039000126,64283048,10857634984
82163199744830,Dr. Raul Farias,12784039000126,64283048,56241097849
82163199744830,Dr. Raul Farias,12784039000126,64283048,58039672112
82163199744830,Dr. Raul Farias,12784039000126,64283048,36491580270
41770691544760,Anthony Montenegro,20571489000169,91170610,85762091449
41770691544760,Anthony Montenegro,20571489000169,91170610,81654309206
41770691544760,Anthony Montenegro,20571489000169,91170610,07258394656
41770691544760,Anthony Montenegro,20571489000169,91170610,85197420685
36328149761332,Davi da Cunha,89306742000153,56796344,23198576482
36328149761332,Davi da Cunha,89306742000153,56796344,48950671301
36328149761332,Davi da Cunha,89306742000153,56796344,52067483900
48422402673605,Sr. Yuri Rodrigues,68710239000199,30206799,16305298777
48422402673605,Sr. Yuri Rodrigues,68710239000199,30206799,45318260942
48422402673605,Sr. Yuri Rodrigues,68710239000199,30206799,05361279480
48422402673605,Sr. Yuri Rodrigues,68710239000199,30206799,59043172804
57033301502128,Heloisa Cassiano,53801746000160,00493066,78201953479
57033301502128,Heloisa Cassiano,53801746000160,00493066,90172586402
11063003169351,Thiago da Costa,54027918000153,78106350,12437968040
11063003169351,Thiago da Costa,54027918000153,78106350,28960471313
11063003169351,Thiago da Costa,54027918000153,78106350,18650237959
16186743396895,Sophie Aragão,98631450000187,37852733,85604932124
16186743396895,Sophie Aragão,98631450000187,37852733,39172580488
38053145772800,Maria Clara Nascimento,27039564000194,89006316,34792805104
38053145772800,Maria Clara Nascimento,27039564000194,89006316,62930781440
38053145772800,Maria Clara Nascimento,27039564000194,89006316,85204173617
92832288189519,Carlos Eduardo Siqueira,03745896000126,71111408,80536471975
92832288189519,Carlos Eduardo Siqueira,03745896000126,71111408,20783465947
11258373019499,Theo Brito,13986740000190,73890938,51493062743
11258373019499,Theo Brito,13986740000190,73890938,85346902783
11258373019499,Theo Brito,13986740000190,73890938,24863759029
64721703807655,Sr. Davi Luiz Barbosa,37961528000137,32979102,75912806430
64721703807655,Sr. Davi Luiz Barbosa,37961528000137,32979102,07539162406
28895970792228,Pedro Henrique Moura,07916238000100,38667839,14973260525
28895970792228,Pedro Henrique Moura,07916238000100,38667839,90851762476
28895970792228,Pedro Henrique Moura,07916238000100,38667839,98652071411
89931771480115,Paulo Cavalcanti,81547960000178,98192390,69538210786
89931771480115,Paulo Cavalcanti,81547960000178,98192390,92374815005
14288498278530,Pietro da Mota,81706532000140,54963375,63954718057
14288498278530,Pietro da Mota,81706532000140,54963375,45137986291
14288498278530,Pietro da Mota,81706532000140,54963375,65420137925
14841954840712,Srta. Ana Beatriz Peixoto,63574821000151,47625815,43260198750
14841954840712,Srta. Ana Beatriz Peixoto,63574821000151,47625815,64320857135
49748636802656,Vinicius Moraes,94560132000111,50710918,78326491519
49748636802656,Vinicius Moraes,94560132000111,50710918,14623980570
49748636802656,Vinicius Moraes,94560132000111,50710918,59276140867
49748636802656,Vinicius Moraes,94560132000111,50710918,26904138769
49748636802656,Vinicius Moraes,94560132000111,50710918,68312457909
46847203408412,Antonella Pimenta,17638905000194,79859513,29630584700
46847203408412,Antonella Pimenta,17638905000194,79859513,87415032608
64285942962710,Ana Julia Fernandes,05672813000141,30257998,06794518201
64285942962710,Ana Julia Fernandes,05672813000141,30257998,41285376080
64285942962710,Ana Julia Fernandes,05672813000141,30257998,25017364862
64285942962710,Ana Julia Fernandes,05672813000141,30257998,52893146015
64285942962710,Ana Julia Fernandes,05672813000141,30257998,28051964306
64285942962710,Ana Julia Fernandes,05672813000141,30257998,47821390550
22412013967609,Ana Carolina Lima,28754031000157,61492324,46180953260
22412013967609,Ana Carolina Lima,28754031000157,61492324,84029571379
22412013967609,Ana Carolina Lima,28754031000157,61492324,98715236455
44198283029693,Yago Cunha,68975034000135,03119084,34217658044
44198283029693,Yago Cunha,68975034000135,03119084,30579264106
44198283029693,Yago Cunha,68975034000135,03119084,14583706901
10238067544928,Thomas da Rocha,98452136000137,14497315,73426908131
10238067544928,Thomas da Rocha,98452136000137,14497315,60814953298
58566169495073,Maria Luísa Costela,69532107000187,98927499,78135246919
58566169495073,Maria Luísa Costela,69532107000187,98927499,94532167809
82090552111668,Rodrigo Fernandes,34012785000134,19334136,72035491860
82090552111668,Rodrigo Fernandes,34012785000134,19334136,12397480514
95837674544677,Dom Nunes,64180372000120,23365476,20859617467
95837674544677,Dom Nunes,64180372000120,23365476,60173584993
52454654064153,Sofia Pimenta,35106782000122,60032261,52198743655
52454654064153,Sofia Pimenta,35106782000122,60032261,09123856424
52454654064153,Sofia Pimenta,35106782000122,60032261,57086129321
52454654064153,Sofia Pimenta,35106782000122,60032261,42063817987
52454654064153,Sofia Pimenta,35106782000122,60032261,20459768158
52454654064153,Sofia Pimenta,35106782000122,60032261,67825419391
33838350364188,Isadora Cunha,27509413000152,53681789,17295683003
33838350364188,Isadora Cunha,27509413000152,53681789,43627185919
33838350364188,Isadora Cunha,27509413000152,53681789,76025148902
33838350364188,Isadora Cunha,27509413000152,53681789,87256349173
33838350364188,Isadora Cunha,27509413000152,53681789,86035492142
63647516212698,Cauã Aparecida,02735146000100,23691876,49561082306
63647516212698,Cauã Aparecida,02735146000100,23691876,43597210643
63647516212698,Cauã Aparecida,02735146000100,23691876,76325148053
63647516212698,Cauã Aparecida,02735146000100,23691876,21758439637
85915944561226,Ana Liz Pimenta,85910372000108,67804647,90851762476
85915944561226,Ana Liz Pimenta,85910372000108,67804647,89274631537
85915944561226,Ana Liz Pimenta,85910372000108,67804647,65823417071
44607473796246,Sr. Benjamim Casa Grande,35280974000150,71022187,46271509380
44607473796246,Sr. Benjamim Casa Grande,35280974000150,71022187,25017364862
44607473796246,Sr. Benjamim Casa Grande,35280974000150,71022187,50467982120
44607473796246,Sr. Benjamim Casa Grande,35280974000150,71022187,64239701813
44607473796246,Sr. Benjamim Casa Grande,35280974000150,71022187,51973208695
14543917343572,Benício Cassiano,68490123000191,25719292,76025148902
14543917343572,Benício Cassiano,68490123000191,25719292,93728561428
62841837564933,Paulo da Luz,96042138000122,42208397,14302968796
62841837564933,Paulo da Luz,96042138000122,42208397,47021863535
62841837564933,Paulo da Luz,96042138000122,42208397,52306719470
62841837564933,Paulo da Luz,96042138000122,42208397,63458902783
61045192937683,Cauê Campos,63574219000114,86042155,97823541041
61045192937683,Cauê Campos,63574219000114,86042155,23856017453
61045192937683,Cauê Campos,63574219000114,86042155,47298150332
61045192937683,Cauê Campos,63574219000114,86042155,82396754092
61045192937683,Cauê Campos,63574219000114,86042155,08615934215
20543284360932,Luana das Neves,49265830000130,15950936,43628701562
20543284360932,Luana das Neves,49265830000130,15950936,32965014799
69677179718891,Thales Cunha,67148250000144,21652028,16532908460
69677179718891,Thales Cunha,67148250000144,21652028,65023974170
50833167049860,Theo Moura,85327069000187,28367385,64308251915
50833167049860,Theo Moura,85327069000187,28367385,91257846094
71583354931336,Bianca Correia,05492317000106,92935928,97618253455
71583354931336,Bianca Correia,05492317000106,92935928,06814739593
30817656609790,Luigi Leão,89302756000107,47799831,29135460725
30817656609790,Luigi Leão,89302756000107,47799831,95783012602
30817656609790,Luigi Leão,89302756000107,47799831,46579103299
30817656609790,Luigi Leão,89302756000107,47799831,42187635007
30817656609790,Luigi Leão,89302756000107,47799831,95682173473
30817656609790,Luigi Leão,89302756000107,47799831,12830579488
53017108008636,Zoe Moura,49561308000103,56444975,73285601426
53017108008636,Zoe Moura,49561308000103,56444975,14027635906
59061696588146,Sr. Luiz Gustavo da Luz,69237410000157,48410745,18795024611
59061696588146,Sr. Luiz Gustavo da Luz,69237410000157,48410745,50346278171
59061696588146,Sr. Luiz Gustavo da Luz,69237410000157,48410745,08536742135
50653441093363,Brenda Sales,94265378000160,32692104,82637091487
50653441093363,Brenda Sales,94265378000160,32692104,46271509380
50653441093363,Brenda Sales,94265378000160,32692104,62085137407
50653441093363,Brenda Sales,94265378000160,32692104,01965237886
50653441093363,Brenda Sales,94265378000160,32692104,47021863535
31616438733401,Mariane Aparecida,78603541000100,15008351,10487925360
31616438733401,Mariane Aparecida,78603541000100,15008351,54263079892
31616438733401,Mariane Aparecida,78603541000100,15008351,80257639195
31616438733401,Mariane Aparecida,78603541000100,15008351,46718350966
67777408472127,Sr. João Pimenta,15680942000135,32289417,17905824314
67777408472127,Sr. João Pimenta,15680942000135,32289417,31287594646
84613298365638,Luiz Otávio da Paz,39126708000129,01508641,26904138769
84613298365638,Luiz Otávio da Paz,39126708000129,01508641,91657842355
84613298365638,Luiz Otávio da Paz,39126708000129,01508641,90514723661
84613298365638,Luiz Otávio da Paz,39126708000129,01508641,31546829709
84613298365638,Luiz Otávio da Paz,39126708000129,01508641,10235764906
84613298365638,Luiz Otávio da Paz,39126708000129,01508641,12346078590
62230987910966,Cecília Teixeira,15879023000195,38288404,37914682519
62230987910966,Cecília Teixeira,15879023000195,38288404,92061783503
63611362356071,Luigi Cardoso,37195428000147,91005760,71543689264
63611362356071,Luigi Cardoso,37195428000147,91005760,50264187911
31006205212298,Ana Luiza Novais,53180794000189,33532311,62085137407
31006205212298,Ana Luiza Novais,53180794000189,33532311,82396754092
88985502954587,Ester Vasconcelos,30841695000103,56803168,49856023106
88985502954587,Ester Vasconcelos,30841695000103,56803168,07258394656
31329502313232,Dra. Ana Júlia Moura,69205738000191,93347164,68513497282
31329502313232,Dra. Ana Júlia Moura,69205738000191,93347164,65849723056
98488974567026,Calebe Correia,26309871000185,20301941,48701235923
98488974567026,Calebe Correia,26309871000185,20301941,24971630570
98488974567026,Calebe Correia,26309871000185,20301941,78361290478
98488974567026,Calebe Correia,26309871000185,20301941,31798052695
36474960450935,Cauê Melo,62915034000163,99979115,53816742017
36474960450935,Cauê Melo,62915034000163,99979115,56098432783
36474960450935,Cauê Melo,62915034000163,99979115,49130758297
36474960450935,Cauê Melo,62915034000163,99979115,54269318791
28592271554620,Dante Ferreira,51463078000183,02076798,47861059294
28592271554620,Dante Ferreira,51463078000183,02076798,32890574105
28592271554620,Dante Ferreira,51463078000183,02076798,94730156820
79241267484462,Fernanda Vasconcelos,80257493000189,03413287,25017364862
79241267484462,Fernanda Vasconcelos,80257493000189,03413287,56782190494
79241267484462,Fernanda Vasconcelos,80257493000189,03413287,83516729040
90971104666750,Bianca das Neves,72861594000136,76121374,51094682730
90971104666750,Bianca das Neves,72861594000136,76121374,13875409639
90971104666750,Bianca das Neves,72861594000136,76121374,92435701616
46761354606924,Thiago Ferreira,65804321000194,25413622,29156304706
46761354606924,Thiago Ferreira,65804321000194,25413622,89675032103
42602995153761,Ana Júlia Farias,03896527000134,85505575,49180362524
42602995153761,Ana Júlia Farias,03896527000134,85505575,98457623010
